187,20,0.098
EPOCH187,0.485,73.086

188,4,0.502
188,8,0.236
188,12,0.161
188,16,0.123
188,20,0.100
EPOCH188,0.485,73.086

189,4,0.481
189,8,0.250
189,12,0.162
189,16,0.124
189,20,0.094
EPOCH189,0.484,73.089

190,4,0.481
190,8,0.239
190,12,0.165
190,16,0.119
190,20,0.096
EPOCH190,0.484,73.091

191,4,0.491
191,8,0.246
191,12,0.163
191,16,0.119
191,20,0.093
EPOCH191,0.484,73.092

192,4,0.480
192,8,0.244
192,12,0.160
192,16,0.117
192,20,0.099
EPOCH192,0.484,73.094

193,4,0.480
193,8,0.252
193,12,0.155
193,16,0.119
193,20,0.101
EPOCH193,0.484,73.098

194,4,0.476
194,8,0.236
194,12,0.169
194,16,0.119
194,20,0.095
EPOCH194,0.484,73.099

195,4,0.489
195,8,0.237
195,12,0.158
195,16,0.123
195,20,0.099
EPOCH195,0.484,73.101

196,4,0.486
196,8,0.247
196,12,0.164
196,16,0.121
196,20,0.092
EPOCH196,0.484,73.100

197,4,0.505
197,8,0.234
197,12,0.152
197,16,0.121
197,20,0.100
EPOCH197,0.484,73.101

198,4,0.505
198,8,0.244
198,12,0.164
198,16,0.121
198,20,0.092
EPOCH198,0.484,73.106

199,4,0.501
199,8,0.232
199,12,0.160
199,16,0.126
199,20,0.097
EPOCH199,0.483,73.108

200,4,0.492
200,8,0.240
200,12,0.164
200,16,0.123
200,20,0.094
EPOCH200,0.483,73.109

